ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
2018-Es-04043,@valentinabz Un aplauso para la gente guevona.,0,0,0,0,1,0,0,1,0,0,0
2018-Es-06247,@MicaSuarez12 Tu indignación me mata JAJAJAJ,1,0,0,0,1,0,0,0,0,0,0
2018-Es-04443,Tremenda angustia tengo jajaja,1,0,0,1,0,0,0,0,0,0,0
2018-Es-00309,@ale_c_8 @machibebe @Sofi_Leon98 Gracias! ,0,0,0,0,1,0,0,0,0,0,0
2018-Es-01664,@_blxrryface Tengo que mirar bien la foto pero el 1mer collar si parece la virgen de Guadalupe ,0,0,0,0,0,0,0,0,0,1,0
2018-Es-03660,"Que te duela la panza de tanto reirte, eso no se paga con nada ",0,0,0,0,1,0,0,0,0,0,0
2018-Es-00615,"@sergioaruizh :) gracias, aunque en este avatar si estoy muy producida y esa sonrisa jamás volvió.",0,0,0,0,1,0,0,0,0,0,0
2018-Es-05848,"@clssypoetry Al carajo, te amo infinitamente. Soy afortunado de tenerte y saber que estas para mi. Siempre estaré a tu lado, mi niña.",0,0,0,0,1,1,1,0,0,0,0
2018-Es-02127,Me comi una palabra por estar enojada jaja,1,0,0,0,1,0,0,0,0,0,0
2018-Es-05317,me parece bastante incómodo que me guste alguien porque no me gusta que me guste alguien,1,0,1,0,0,0,0,1,0,0,0
2018-Es-03653,Me imagino a los narcos yendo a la pape por sus cartulinas de colores 😂,0,1,0,0,1,0,0,0,0,0,0
2018-Es-06302,Yo amo el grupo ,0,0,0,0,1,1,0,0,0,0,0
2018-Es-04662,La verdad es que me hubiese encantado que me hable.,0,0,0,0,1,0,1,0,0,0,0
2018-Es-04562,El pueblo le pasa por ensima a la mud y sin conducción este espiral de violencia se volverá muerte y mas muerte lamentablemente,1,0,1,0,0,0,0,0,1,0,0
2018-Es-05750,"Me bajo mucho en la hermana del  raton, pero es que es igual de invivible que el. ",1,0,1,0,0,0,0,0,0,0,0
2018-Es-02588,@Ana_Monjes14 Que persona agradable es usted,0,0,0,0,1,0,0,0,0,0,0
2018-Es-06750,"Mi mayor problema es que no puedo estar enfadado. Siempre termino perdonando a las personas, incluso cuando no lo merecen.",1,0,0,0,0,0,0,1,0,0,0
2018-Es-01449,@JoseivanMs @G4G_Revenant @OverwatchES Que insulto para Hanzo!,1,0,0,0,0,0,0,0,0,1,0
2018-Es-06128,"@VBajardepeso Nel, es terrible, odio tener boobs grandes",1,0,1,0,0,0,0,0,1,0,0
2018-Es-05405,"@a_pascual_m @ierrejon No tienes ni puta idea de lo que dices, el insulto por joder y porque se os acaba el chollo.",1,0,0,0,0,0,0,0,0,0,0
2018-Es-00219,¿Por que tanta curiosidad a la hora de saber quién es el afortunado?  Si en realidad eres Tú...,0,1,0,0,0,0,0,0,0,0,0
2018-Es-05439,Y pelea de Gloria y Sophia también :o esto es vida #OITNB3x10,0,1,0,0,1,0,1,0,0,0,0
2018-Es-04818,"RT DeboRecordarles: Hacen falta cuarenta músculos para fruncir el ceño, pero tan sólo quince para sonreír",0,0,0,0,1,0,1,0,0,0,0
2018-Es-04773,"@dianaguzmang27 Le fallé a la comunidad memera, explicame andale ",0,1,0,0,0,0,0,0,0,0,0
2018-Es-05455,"@ephn25 🎶Y llevarte a la cima del cielo, donde existe un silencio total🎶  😭😭😭😭😭😭😭😭 Adolescencia destruida. ",0,0,0,0,0,0,0,0,1,0,0
2018-Es-06925,Son las 12:40 am. y ni a esta hora aunque no haya estudiado nada puedo dejar de estar viendo historias y leyendo estados ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-01760,@martinapalomequ -lloro de felicidad- yo también te quiero,0,0,0,0,1,1,0,0,0,0,0
2018-Es-06787,8:20 puse la alarma. Gordo especifico daaa ponela a las 8 u 8:30. Incalmable,0,0,0,0,0,0,0,0,0,0,0
2018-Es-00410,A las 8 me tengo que levantar y no puedo dormir ,1,0,1,0,0,0,0,0,0,0,0
2018-Es-00479,Qué significa taciturno -que le gusta andar de noche JAJAJAJAJAJAAJAJJAAJAJJAJAJAAJJAJAJAJAJQJAJAJAAJ,0,0,0,0,1,0,0,0,0,0,0
2018-Es-02962,@_javiercardenas Con Otegui vitoreado como una ciudadano ejemplar por Barcelona. #sarcasmo,1,0,0,0,0,0,0,0,0,0,0
2018-Es-00488,@Moyascky A mí me dicen que aca llega apenas 4 mb y que rabia,1,0,0,0,0,0,0,0,0,0,0
2018-Es-05234,"Ya volvi a ser tu fan, ya se me paso el berrinche.",0,0,0,0,1,1,1,0,0,0,0
2018-Es-02843,"@waldorftty < Elisabeth había peleado. El espejo estaba hecho añicos, y varios tramos del suelo se habían manchado de sangre. Segundo >",1,0,0,1,0,0,0,0,1,0,0
2018-Es-04292,"@itxaP Claro que no. Es igual que cuando no sacan o pixelan fotos de mafiosos, violadores... Encima querrás que sepamos quienes son! #Ironía",1,0,1,0,0,0,0,1,0,0,0
2018-Es-00254,@electricjoshua JAJAJAJAJ CÁLLATE CÓMO VERGA NO TIENES AMIGOS SI ERES GENIAL,0,0,0,0,1,0,0,0,0,0,0
2018-Es-06138,"Dicen que las cataratas cumplen sueños, milagros y deseos! Gracias Dios por éste viaje! #Feliz",0,0,0,0,1,0,1,0,0,0,0
2018-Es-05269,Recuerdo insultar a Miare jajajajajajajajajajajajajajaajjajajajaajajajajajajaja no soy para más. Pero del lado oscuro se sale.,0,0,0,0,1,0,0,0,0,0,0
2018-Es-00307,Lo mío es ver películas de terror sólo :/,0,0,0,1,0,0,0,0,0,0,1
2018-Es-02285,"Tengo tres dias sin fumar mota, me siento orgullosa jaja.",0,0,0,0,1,0,1,0,0,0,0
2018-Es-03366,1..2..3..4..5..6..7..8..9..10 Una vez alguien me dijo que en mis momentos de enojo cuente hasta 10 o mas!💪😁,1,0,0,0,0,0,0,0,0,0,0
2018-Es-03403,"@Mary_Gmz4 Me conoce bien esa mujer, ¿Qué esperabas? ",0,0,0,0,0,0,0,0,0,0,0
2018-Es-06655,@JORGELAMRET @elgrajobajo Q se quema? Pues esos matorrales sin valor! #ironía,1,0,1,0,0,0,0,1,0,0,0
2018-Es-06074,"@lizardo_jesus Ya estoy cansada de llorar ,ya quiero q se acabe está pesadilla ,que desgracia el día q Chávez dijo ""por ahora "".",0,0,0,0,0,0,0,1,1,0,0
2018-Es-06949,#Barcelona Cual es el nombre del #juez ?! Quien ha detenido la deportación del #Terror Iman #Satty  con el argumento no es un #riesgo  !,1,0,0,1,0,0,0,0,0,0,0
2018-Es-06578,"@Cheboludomr ¿ya comenzarás con eso?, búscate un nuevo insulto.",1,0,0,0,0,0,0,0,0,0,0
2018-Es-00654,"Te aprecio mucho, aunque me jodas hasta el punto del cansancio con el casamiento(?",1,0,0,0,0,1,0,0,0,0,1
2018-Es-03279,tipo no sé si es peor que se lleven muy mal y sea incómodo o que se lleven muy bien y vos termines solx,1,1,0,0,0,0,0,1,0,0,0
2018-Es-02854,@REINALDOERNESTO El lado oscuro de la ley,0,0,0,0,0,0,0,0,0,0,0
2018-Es-02766,no me puedo creer que buckleming vaya a escribir el 13x02 joder tan pronto un disgusto,1,0,0,0,0,0,0,0,0,0,0
2018-Es-00355,"Mañana es festivo, claro, todos cuando no he entrado a clases todo bien prrs",0,0,0,0,1,0,0,0,0,0,0
2018-Es-00881,@selenagomezbr to ansiosa #SelenasNewSingleOutNow,0,1,0,1,1,0,0,0,0,0,0
2018-Es-01795,"@DanielaBlume Si y el daño que pueden provocar con la broma, o el decir lo dije sin querer ... también eh?",1,1,0,0,0,0,0,0,0,0,0
2018-Es-04294,@kateOFF_ @cathy La cagó ah ,1,0,0,0,0,0,0,0,0,0,0
2018-Es-06431,Estoy re orgulloso de tener los amigos que tengo y de que todos ellos sean mis amigos posta,0,0,0,0,1,1,0,0,0,0,0
2018-Es-03550,#BetoASaber. Animarles Guzmán  tirarse abajo economía política  crear caos con su terrorismo y dar pasó a la privatización. del Perú,1,0,1,0,0,0,0,0,0,0,0
2018-Es-06364,@EsquivelMaylet @OLeovan Ya fui hoy 😅 ya que ustedes no quisieron acompañarme alguien más si quiso,0,0,0,0,1,0,0,0,0,0,0
2018-Es-05959,@mcaute7 Eres una increíble persona ,0,0,0,0,1,0,1,0,0,0,1
2018-Es-03468,@kasoamp Qué horror este engendro. Repulsivo.,1,0,1,0,0,0,0,0,0,0,0
2018-Es-06530,"Hoy les iba a contar una historia bien chistosa de algo que pasó en la defensoría, pero ya tengo sueño. Mejor mañana. :3",0,1,0,0,1,0,0,0,0,0,0
2018-Es-05084,"@DonCokeArayaT Lamentable, naaaada es eternooooo",1,0,0,0,0,0,0,0,1,0,0
2018-Es-05094,"Yo engañé a mi temor, rompí con mis dudas y ahora estoy a punto de casarme con mis sueños.",0,0,0,0,1,0,1,0,0,0,0
2018-Es-02464,"Estoy llorando culpa de la alergia, quiero y a la vez no ir al médico",0,0,0,0,1,0,0,0,1,0,0
2018-Es-02377,"Me queme con aceite hirviendo, no se dan una idea de lo que arde. Quiero llorar.",0,0,0,0,0,0,0,0,1,0,0
2018-Es-00100,He visto dos reacciones de hombres al comprar un anillo de compromiso: El emocionado y el indeciso  Trata de ser el primero,0,0,0,0,0,0,1,0,0,0,0
2018-Es-06207,@fekiom No medir las consecuencias de tus actos puede provocar eruptos con divertidas burbujitas. Happy end. 😋,0,0,0,0,1,0,0,0,0,0,0
2018-Es-04558,Mi más terrible año fueron los 12 😖😖,0,0,1,0,0,0,0,1,1,0,0
2018-Es-03886,Que asco ese perfume. Me hizo doler la cabeza 😢,1,0,1,0,0,0,0,0,1,0,0
2018-Es-06782,Juega conmigo lorena ah,0,1,0,0,1,0,0,0,0,0,1
2018-Es-04715,Increíble la cantidad de pelotudeces que hablamos con esta mina ,1,0,0,0,0,0,0,0,0,0,0
2018-Es-05742,@pollitou_ @SoyGerardCortez Culpas a la víctima de un abuso de confianza grave.,1,0,0,0,0,0,0,0,0,0,0
2018-Es-05624,@marcelofh60 Por qué 😢,0,0,0,0,0,0,0,0,1,0,0
2018-Es-06154,Te quedo Rico Angela 😀 #MasterChefMx,0,0,0,0,1,0,1,0,0,0,0
2018-Es-01818,No se pa que anda de ofendido si tambien ta bien torcido,1,0,1,0,0,0,0,0,0,0,0
2018-Es-04632,@Valyfreesh Casi te digo algo ordinario ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-01902,Gianfranco dice que cuando me enojo soy el demonio hecho mujer. Jajaja no terminó de conocerme este chico.,1,0,0,0,0,0,0,0,0,0,0
2018-Es-03673,"Cuantos amigos conoci y cuantos que perdi, pero sigo con los que mas queria ❤️ ¡Feliz dia a ellos, mi cable a tierra!",0,0,0,0,1,1,0,0,0,0,0
2018-Es-02287,"@angiesmitha269 Yo másssss❤, por dicha ya pasó❤",0,0,0,0,0,1,0,0,0,0,0
2018-Es-00040,"@sorlandoponce Juan Carlos le pregunto temeroso y con mucho respeto a Pinto,luego queda hablando en el programa",0,0,0,1,0,0,0,0,0,0,0
2018-Es-03498,@AlfredoLecona @Danetth Y el Jetta quedó fuera de peligro?,0,1,0,0,0,0,0,0,0,0,0
2018-Es-03414,@VallOPerroLoco Juega :v los juegos friv alv :v,1,0,0,0,0,0,0,0,0,0,0
2018-Es-03524,"Niñas, quédense con quién les de perico,bareta y las trate mal.porque tranquilidad, respeto, comprensión, y compromiso no cualquiera. 😅",0,0,0,0,1,0,0,1,0,0,0
2018-Es-03932,"de las cosas que podríamos estar disfrutando, pero se quiso quedar con el sabor amargo",1,0,0,0,0,0,0,0,1,0,0
2018-Es-04323,La fuente de la uja a las 12:00 debe de estar hirviendo #Jaen #calorextremo,0,1,0,0,0,0,0,0,0,0,1
2018-Es-00491,"@Juarkord @CBinvaders @ashfromamike @eldiarioes Del atropello no, pero del golpe posterior sí. Está comprobado.",0,0,0,0,0,0,0,0,0,0,0
2018-Es-03698,"@rutty315 Muchas gracias Pequeña, que descanses... 😘 el sentimiento es Mutuo, mi venezolana Favorita ",0,0,0,0,0,1,0,0,0,0,0
2018-Es-06857,@crlsmrt Es Nicaragua pero también pasa por Cartago ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-06749,El #miedo solo sirve para perderlo todo. — Manuel Belgrano 😱👀,0,0,0,1,0,0,0,1,0,0,0
2018-Es-03752,@TheActualAldo Pero qué tal entrándole a las Sabritas Flaming Hot. ,0,0,0,0,0,0,0,0,0,1,0
2018-Es-01006,@velnti10 Perdón perdón ,0,0,0,0,0,0,0,0,1,0,0
2018-Es-03652,amo porque yo soy re tímida pero en el boliche me pones música y bailo con quien sea,0,0,0,0,1,1,1,0,0,0,0
2018-Es-03170,"Amigos que están aún no estén  RT @Rhoderis: Hay gente que a pesar de todo, no te dejan de querer",0,0,0,0,1,1,0,0,0,0,0
2018-Es-01436,"@xBanshee_MS *Unos pitidos estridentes obligan a que una mano en la oscuridad tantee unos abdominales bien definidos. Vaya hacia abajo, >",0,0,0,0,0,0,0,0,0,0,0
2018-Es-04877,no entiendo por que verga teniendo tanta capacidad de debatir y siendo tan extrovertida cuando debato en mi curso empiezo a temblar,1,0,0,0,0,0,0,1,0,0,0
2018-Es-06212,@publico_es Un respecto al representante de Dios en Cataluña #ironia #berlangavive,0,0,1,0,0,0,0,1,0,0,0
2018-Es-05105,"A pesar de tantos enojos, y dolores de cabeza hay alguien que esta ahí para hacerte reír al final del día 😍",0,0,0,0,1,1,1,0,0,0,0
2018-Es-04939,-Su mochihermano es consumido por la oscuridad.-,0,0,0,0,0,0,0,0,1,0,0
2018-Es-01559,Sigo completamente indignada.,1,0,0,0,0,0,0,0,0,0,0
2018-Es-01822,"@DebRyanShow @AlexXxStrecci #rayito claro que si, un cambio es genial",0,0,0,0,1,0,0,0,0,0,0
2018-Es-01426,@lacayo_jassend Mi sentimientos idiota ,1,0,0,0,0,0,0,0,1,0,0
2018-Es-05008,"@lareina_alerta @MuniLaReina actividad sospechosa, vecinos y yo llamamos al 1419, quedaron de mandar un móvil y no llegó.",1,1,0,0,0,0,0,0,0,0,0
2018-Es-01992,Locooo estoy re preocupada ,0,0,0,1,0,0,0,0,0,0,0
2018-Es-06846,"@ShunOfLove -Cuánta confianza y alegría, sobretodo su 0 temor a el... Pero bueno. Sonrisa leve- ¡Gracias, chica!~",0,0,0,0,1,0,1,0,0,0,1
2018-Es-03439,Qué es lo que busca el hombre?  Corromperse más?   Dios está indignado de esta sociedad la venida del sr. Jesucristo  está cerca.,1,0,1,0,0,0,0,0,0,0,0
2018-Es-01323,Qué loco ha sido mi 2017 ,0,0,0,0,1,0,0,0,0,1,0
2018-Es-01546,No es de resentimiento madre pero hubiese preferido que me pusieses en el polivalente,1,0,0,0,0,0,0,0,1,0,0
2018-Es-00660,@LaPanteraAugust sos una persona muy agradable y muy graciosa!!! Amo juntarme con vos y tus amigos. Te quiero panterita 💖,0,0,0,0,1,1,0,0,0,0,0
2018-Es-00868,"Los efectos en star wars me encantan, es genial ver cómo se esforzaban antes para que todo pareciera real.",0,0,0,0,1,0,1,0,0,0,0
2018-Es-05526,"@FloresconVeneno ¿contenta?    de nada pequeña Lulú,  Muchos abrazos para vos y tu beba",0,0,0,0,1,1,0,0,0,0,0
2018-Es-05118,Que deprimente todo esto,0,0,0,0,0,0,0,1,1,0,0
2018-Es-03168,@anaismerrick Yo tengo aun pendiente la temporada anterior... a ver si me pongo ,0,1,0,0,0,0,0,0,1,0,1
2018-Es-02788,@Daurreaq @OrangeSoxTeam Ponte a dieta y ready para la receptoría 😂,0,0,0,0,0,0,1,0,0,0,0
2018-Es-02691,"Que la depresión no sea solamente un tema de interés cuando muera un famoso. Hablemos y escuchemos al resto, es necesario.",0,0,0,0,0,0,1,0,1,0,1
2018-Es-02955,Porque demoran en Venirme a buscar?😠😠😅,1,1,0,0,0,0,0,1,0,0,0
2018-Es-05520,Los borrachos cagandose a piñas y nosotros corriendo con Mica ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-04978,"@giselacardena12 Entiendo tu estado de enojo, me dejaste con la mano en el aire🤙",1,0,0,0,0,0,0,0,0,0,0
2018-Es-00993,Acá se generó debate acerca de me meto o no en esas camitas simil morgue de Kioto q acaba de mostrar @agustinneglia. Eso se cerrará? ,0,1,0,0,0,0,0,0,0,0,0
2018-Es-00709,"Aunque sean estupideces, de todo lo q he hecho ha valido la pena y eso cuenta haberme encantado contigo",0,0,0,0,1,0,0,0,0,0,0
2018-Es-00448,"Días singulares, donde Papá ve ""Los Pitufos"", Mamá hace un flan a las 1am, mi hermano ve maratón de OITNB y yo hago hotcakes a las 3 am ",0,0,0,0,1,0,0,0,0,1,0
2018-Es-06753,Cuando digo “Extraño la escuela” me refiero a “extraño a mis amigos y la diversión (mi crush)” no la “Escuela”,0,0,0,0,0,0,0,0,1,0,0
2018-Es-01516,@Juliococo Ojalá alguien tenga el guaramo de pronunciarse. Aunque no soy muy optimista al respecto. Surgirá un milagro???,0,1,0,0,0,0,0,1,0,0,0
2018-Es-01862,"@miguelmari5 @gaceta_es @blythe_club ser de izquierdas es ser resentido, envidioso y violento. No existe izquierdista buena persona.",1,0,1,0,0,0,0,0,0,0,0
2018-Es-00716,La puta madre que susto me pegué jajajajaja,1,0,0,1,1,0,0,0,0,1,0
2018-Es-04251,Que desasosiego es enfrentarse a cosas tan difíciles.,0,0,0,0,0,0,0,1,1,0,0
2018-Es-04946,"Muriéndome de sueño pero aquí ando y mañana me despierto a las 5 AM, muy bien Eveleen ",0,0,0,0,0,0,0,1,1,0,0
2018-Es-06899,@LivSyk Exacto. Te cuento por la tarde que ahorita estoy leyendo algo jajaja y no puedo concentrar mi enojo de la separación bien.,1,0,0,0,0,0,0,0,0,0,0
2018-Es-03089,"@amparychilena @Cooperativa Tipico de amargada,que triste tu vida pabree,y tontorrona🙊",1,0,0,0,0,0,0,0,1,0,0
2018-Es-06639,Me gusta ver cuando te hago sonreír Aunque sea unos segundos 😍😍,0,0,0,0,1,1,0,0,0,0,0
2018-Es-04777,No pongas en juego tu propia felicidad,0,1,0,1,0,0,0,0,0,0,0
2018-Es-06298,Sabias que tu mente cuando sueñas recrea tus anhelos mas profundos ,0,0,0,0,1,0,1,0,0,0,1
2018-Es-06651,"Que negros de mierda,se tiene que morir todos esos hijos de puta",1,0,1,0,0,0,0,0,0,0,0
2018-Es-06507,@Genesisca7 En serio? Es bien sencillo hacerlo ,0,0,0,0,1,0,0,0,0,0,1
2018-Es-02292,Lo mejor es confiar en que vas a pasar el examen con lo poco que se te grabo en clase ,0,1,0,0,0,0,1,0,0,0,1
2018-Es-05277,"Me voy a llorar, que aún después del escrito no me he desahogado",0,0,0,0,0,0,0,0,1,0,0
2018-Es-01463,"@Apixelados Ai esta feliz,trizte,enojado,preocupado,asqueado y drogao",1,0,0,0,1,0,0,0,1,0,0
2018-Es-01126,@BNE_biblioteca @PostigoElena ...para gran disgusto de Quevedo 😝,0,0,0,0,1,0,0,0,0,0,0
2018-Es-06210,"@NatashaCoronel No es nio tan grave, no se le desea que se le descomponga la ducha ni a tu peor enemigo 💔",1,0,1,0,0,0,0,0,1,0,0
2018-Es-00270,Quiero ponerme trenzas de nuevo 😭,0,0,0,0,0,0,0,0,1,0,0
2018-Es-01009,El subnormal diciendo que le hemos amenazado xdddddddddd,1,0,1,0,0,0,0,0,0,0,0
2018-Es-02453,Feliiz Diia Amig@😊😊 Que lo pasen genial😊👌,0,0,0,0,1,1,0,0,0,0,0
2018-Es-05331,"Cancele la suscripción a Netflix, hijos de puta me sacaron American Horror Story. Ojala se fundan los hijos de puta",1,0,1,0,0,0,0,0,0,0,0
2018-Es-00967,"@_DAVE_fs No, sigue siendo una pesadilla..",1,0,0,1,0,0,0,0,0,0,0
2018-Es-03114,"El coño e su madre , tembló aquí en Caracas. En la castellana ",1,0,0,1,0,0,0,0,0,1,0
2018-Es-05367,"Le mandé msj y no me contesto.. ganas de ir hasta el local no tengo, maldito peco",1,0,0,0,0,0,0,0,0,0,0
2018-Es-02482,"Mi papa me dice vos estas nerviosa por algo a mi no me jodes y yo nonono,ni les conte que desaprobe todavia alto estresss mabel",1,0,0,1,0,0,0,0,1,0,0
2018-Es-00548,"Las cosas las tienes que hacer porque quieres y apetece, no para esperar nada a cambio #felicidad #actitud #valores",0,0,0,0,1,0,1,0,0,0,0
2018-Es-03683,@Ignacho_LFC Ya está ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-06049,@rosarioa Culisuelta se nace ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-02158,Acabo de ir rápido al súper y sorpresa me llevé al encontrarme con una sabrosa salsa macha de mi bello Veracruz ♥️☝🏾,0,0,0,0,1,0,0,0,0,1,0
2018-Es-05246,@NestorReverol Es lamentable tanto odio inoculado de la derecha fascistas! por eso NO VOLVERAN !,1,0,1,0,0,0,0,0,0,0,0
2018-Es-06189,"Cierra los ojos, te tengo una sorpresa",0,1,0,0,0,0,0,0,0,1,0
2018-Es-01698,Cada vez que estoy aburrida me corto el flequillo. Pero tan pelotuda voy a ser? Encima odio como me queda,1,0,1,0,0,0,0,0,0,0,0
2018-Es-02279,Usted si que no vale la pena,1,0,1,0,0,0,0,0,0,0,0
2018-Es-01313,Quemada es poco😤,1,0,0,0,0,0,0,0,0,0,0
2018-Es-05556,"Odio ser tan sensible, me emociono muy rápido, me enojo muy rápido y me pongo mal el doble de rápido.",1,0,0,0,0,0,0,1,1,0,0
2018-Es-01678,Me hubiese encantado que nada de eso pasara 😐,0,0,0,0,0,0,0,1,1,0,0
2018-Es-05625,José me comprometió y no tuve a mi abuela para llamarla y contarle ni a mis dos mejores amigas para escribirle ,0,0,0,0,0,0,0,0,1,0,0
2018-Es-06048,"Hace 9 años desde la última vez... y OMG, pánico escénico!!!",0,0,0,1,0,0,0,0,0,1,0
2018-Es-04762,@MeliAyelen_ Ma te vale igual estoy #enojada chau,1,0,0,0,0,0,0,0,0,0,0
2018-Es-02291,"En Twitter somos expertos en cardamomos excepto por el carda, solo momos. 😂 #MasterChefMx",0,0,0,0,1,0,0,0,0,0,0
2018-Es-06116,Me siento muy orgullosa de lo que he logrado,0,0,0,0,1,0,1,0,0,0,1
2018-Es-01441,Pero a mi quien mierda me manda a elegir esta carrera de mierda... lease entre lineas (amo mi carrera y por eso me enojo) #Relatosalvaje,1,0,0,0,0,0,0,0,0,0,0
2018-Es-05803,y yo le tengo pánico a usar bikini vieron q soy re imbecil,0,0,0,1,0,0,0,0,0,0,0
2018-Es-03579,Yo creo que Suga fue muy feliz cuando le dijeron que tenia que tirar el micrófono al final 😊,0,0,0,0,1,0,0,0,0,0,0
2018-Es-00755,Que felicidad cuando están ahí apoyándote y abrazándote a pesar de todo💕,0,0,0,0,1,1,1,0,0,0,0
2018-Es-02020,1 - El hecho de que el presidente Medina se escude detrás de los jefes militares ante esta válida alarma de los buenos y verdaderos...,1,0,0,0,0,0,0,0,0,0,0
2018-Es-04018,"@AbbyBreeFitz « Casi sin pensarlo se separó de la chica y se alzó sobre sus pies de un salto. Miró con el ceño fruncido a la chica, que la »",0,0,0,0,0,0,0,0,0,0,0
2018-Es-01691,@ScarletLagunes Autocorrector 🙁 pono pono pono pono💙🙊,0,0,0,0,0,0,0,0,0,0,0
2018-Es-06632,@_julipinto yo se q no es gracioso pero me rei t amo,0,0,0,0,1,1,0,0,0,0,0
2018-Es-02895,Casi la 1am y yo con este insomnio ,1,0,0,0,0,0,0,0,1,0,0
2018-Es-05363,Y todavía me dejan mensaje en en buzón de voz @claroguatemala ,1,1,1,0,0,0,0,0,0,0,0
2018-Es-03551,Se fue ...... #tristeza,0,0,0,0,0,0,0,0,1,0,0
2018-Es-05334,"Ojalá de contrabando, de reojo alguien lea...por lo menos no tendré seguidores pero me leen.sino es muy aburrido todo esto.",0,1,0,0,0,0,0,1,0,0,0
2018-Es-00756,Estoy ante una terrible tesitura: Me muero de sueño pero Dalas ha subido un video y quiero enterarme del chisme. Espero a mañana o no? 😂,0,1,0,0,1,0,0,0,0,0,0
2018-Es-06024,"@juryokuerromr Gracioso sería que lo hayan reservado justo ahora, tengo magia.",0,0,0,0,1,0,1,0,0,0,0
2018-Es-01315,Y después a lo de mi padrino que es el cumple 😄,0,0,0,0,1,0,0,0,0,0,0
2018-Es-03548,desde q me entere q entregamos la 🗝️🔑 estoy muy desanimada...😟,0,0,0,0,0,0,0,0,1,0,0
2018-Es-04204,"@_rodriggl98 Giles nomas jajajaj que onda vos, aburrido alla(?",0,0,0,0,1,0,0,0,0,0,0
2018-Es-06414,Me dicen que no me ilusione pero soy tan terca que me estoy ilusionando  porque pues asi soy,0,1,0,0,0,0,0,0,1,0,0
2018-Es-06075,Quejarse de los spinners es igual de pendejo que usarlos.,1,0,1,0,0,0,0,0,0,0,0
2018-Es-03555,@JHopeMex 😍😍😍 Jin se coló ,0,0,0,0,1,1,0,0,0,0,0
2018-Es-04017,@MirreyNoble Tus frases son bien tontas pero bien ciertas. Estoy llorando.,0,0,0,0,0,0,0,0,1,0,0
2018-Es-01933,"Estoy re deprimida hace meses y a nadie le importa, ni siquiera lo notan. Pero yo si me tengo que preocupar por como se sienten los demas",1,0,0,0,0,0,0,1,1,0,0
2018-Es-06631,excusa del cabreo y la indignación de la gente no les va a servir mucho tiempo para tapar toda la indecencia y el totalitarismo que subyace,1,0,0,0,0,0,0,0,0,0,0
2018-Es-05782,"Mi pasado,un horror",0,0,1,1,0,0,0,0,1,0,0
2018-Es-03020,@iharting @MeOpongoVenz Más que infeliz un CDEM,0,0,0,0,0,0,0,1,1,0,0
2018-Es-05078,@Quadratin_Ver ¡Tremendo hijo de mil putas! Asco!,1,0,1,0,0,0,0,0,0,0,0
2018-Es-00156,"Un joven que iba sentado a lado mío tardó como 10 en mandar un wa, a una chava que seguro apenas estaba ligando, estaba sumamente nervioso.",0,1,0,1,0,0,0,0,0,0,0
2018-Es-00638,Me urge un aceite de almendras ,0,1,0,0,0,0,0,0,0,0,0
2018-Es-06238,menos mal que me quedé en mi casa pq en cualquier momento me quedo pelada de tanta depresión,0,0,0,0,0,0,0,1,1,0,0
2018-Es-03067,Le mandaría eso a Sofi pero no soy tan mala porque sé que de verdad le asusta las arañas ,0,0,0,1,0,0,0,0,0,0,0
2018-Es-00028,"@clssypoetry Milena, tu personaje es hermosa, te queda muy bonita. Me gusta tu biografía y tu nombre. Pareces divertida y linda. —K",0,0,0,0,1,1,1,0,0,0,0
2018-Es-02718,"@AntoAntimilla Si las ves te vas a arrepentir, terrible asco",1,0,1,0,0,0,0,1,0,0,0
2018-Es-04421,@jimeramirez0109 Si por dicha ❤,0,0,0,0,0,1,0,0,0,0,0
2018-Es-01831,@andrizek @EuclidesFla JAIR VENTURA!!!,0,0,0,0,1,0,0,0,0,0,0
2018-Es-05312,Dos inyecciones mas 😥,0,0,0,1,0,0,0,0,1,0,0
2018-Es-00789,Joda cule rabia esa monda mk.,1,0,0,0,0,0,0,0,0,0,0
2018-Es-03650,@FireofRam @KekoMDZ JUSTO TE HE VISTO POR LA TL Y TE IBA A INSULTAR,1,0,1,0,0,0,0,0,0,0,0
2018-Es-06446,「@Rodolphustty」 «rabia y las maldiciones imperdonables comenzaban a sonar en su cabeza como una apetecible y tétrica cancioncilla de»,1,0,0,0,0,0,0,0,0,0,0
2018-Es-00956,"Tan rico un mensaje que me animé, me alegre la noche, que me sienta querida!",0,0,0,0,1,1,1,0,0,0,0
2018-Es-06763,"Recordé que un dentista estaba revisando mis dientes, se quitó los guantes e hizo movimientos obscenos con sus dedos en mi boca. ",1,0,1,0,0,0,0,0,0,0,0
2018-Es-04315,Estoy segura de que este hilo es especista y he ofendido a no menos de cinco o seis colectivos oprimidos. Lo siento de veras.,0,0,0,0,0,0,0,0,1,0,0
2018-Es-06771,Nunca me a gustado ser amargado,0,1,0,0,0,0,0,0,0,0,0
